id,name,username,email,university,college,location,branch,year,status,bio,skills,interests,domains,projects,hackathonsParticipated,hackathonsWon,githubStats,profileCompletion
d095cbba-302b-48b1-b0fc-d4269950c37a,Lokesh Reddy,lokesh_reddy_979,lokesh_reddy_979@b2b2h.com,SASTRA Deemed University,SASTRA,"Thanjavur, Tamil Nadu",Artificial Intelligence & Data Science,3rd Year,LOOKING_FOR_MEMBERS,Artificial Intelligence & Data Science student at SASTRA passionate about Game Development and Embedded Systems.,"[""Data Analysis"", ""Deep Learning"", ""NumPy"", ""Vector Embeddings"", ""TensorFlow"", ""SQL"", ""NLP"", ""PyTorch"", ""Feature Engineering"", ""Team Leadership"", ""Git""]","[""Game Development"", ""Embedded Systems"", ""Bioinformatics"", ""Blockchain""]","[""Mechanical"", ""EdTech"", ""Civil"", ""Design""]",[],1,1,"{""repos"": 19, ""commits"": 361, ""stars"": 45, ""followers"": 7, ""following"": 24}",85
764a5184-1cb3-4b67-90a5-b8daa11ab4db,Utkarsh Nair,utkarsh_nair_86,utkarsh_nair_86@b2b2h.com,SRM Institute of Science and Technology,SRM,"Kattankulathur, Tamil Nadu",Information Technology,2nd Year,LOOKING_FOR_TEAM,Information Technology student at SRM passionate about Cybersecurity and Assistive Tech.,"[""MySQL"", ""Networking"", ""REST API"", ""Node.js"", ""MongoDB"", ""JavaScript"", ""Express.js"", ""DevOps"", ""Firebase"", ""Communication"", ""Rapid Prototyping""]","[""Cybersecurity"", ""Assistive Tech"", ""Cloud Native"", ""Blockchain"", ""EdTech""]","[""Robotics"", ""Biotech"", ""Mechanical""]","[{""name"": ""IoT-Based Robotics Monitoring Mesh"", ""desc"": ""Distributed telemetry network with embedded sensors for real-time Robotics data analysis."", ""tech"": [""MongoDB"", ""Express.js"", ""Networking""], ""role"": ""Embedded Systems Developer""}]",1,0,"{""repos"": 9, ""commits"": 117, ""stars"": 15, ""followers"": 3, ""following"": 31}",73
da656870-ec8c-477f-ac77-d99f762a096a,Bhavya Ganesan,bhavya_ganesan_687,bhavya_ganesan_687@b2b2h.com,SSN College of Engineering,SSN,"Chennai, Tamil Nadu",Agricultural Engineering,3rd Year,LOOKING_FOR_MEMBERS,Agricultural Engineering student at SSN passionate about Cloud Native and Quantum Computing.,"[""Python"", ""Precision Agriculture"", ""AutoCAD"", ""Hydrology"", ""Team Leadership""]","[""Cloud Native"", ""Quantum Computing"", ""Robotics"", ""Generative AI""]","[""Healthcare"", ""Aerospace"", ""IoT""]","[{""name"": ""Autonomous AutoCAD Navigation System"", ""desc"": ""Real-time path planning and obstacle avoidance pipeline utilizing AutoCAD and sensor fusion."", ""tech"": [""Hydrology"", ""Precision Agriculture"", ""Team Leadership"", ""Python"", ""AutoCAD""], ""role"": ""AI Developer""}, {""name"": ""AI-Driven Aerospace Predictive Analytics Engine"", ""desc"": ""Machine learning pipeline leveraging AutoCAD for anomaly detection and forecasting in Aerospace."", ""tech"": [""Team Leadership"", ""Hydrology"", ""AutoCAD"", ""Precision Agriculture""], ""role"": ""Data Scientist""}]",0,0,"{""repos"": 10, ""commits"": 170, ""stars"": 7, ""followers"": 5, ""following"": 4}",86
c4dd2160-9823-4402-81d3-8707c241bdd5,Aswin Nair,aswin_nair_554,aswin_nair_554@b2b2h.com,National Institute of Technology Tiruchirappalli,NIT Trichy,"Tiruchirappalli, Tamil Nadu",Mechatronics,2nd Year,OFFLINE,Mechatronics student at NIT Trichy passionate about Game Development and CleanTech.,"[""Kinematics"", ""PLC"", ""Microcontrollers"", ""PCB Design"", ""ROS2"", ""Arduino"", ""C++"", ""Pneumatics"", ""Hydraulics"", ""Team Leadership""]","[""Game Development"", ""CleanTech"", ""Renewable Energy"", ""AR/VR""]","[""Web"", ""IoT"", ""Cybersecurity""]",[],5,2,"{""repos"": 18, ""commits"": 270, ""stars"": 20, ""followers"": 45, ""following"": 6}",73
37921f8e-6940-4221-a34b-d7be678be5c4,Srinivas Murugan,srinivas_murugan_155,srinivas_murugan_155@b2b2h.com,Government College of Technology,GCT,"Coimbatore, Tamil Nadu",Fashion Technology,4th Year,IN_TEAM,Fashion Technology student at GCT passionate about IoT and Open Source.,"[""CAD Fashion"", ""Textile Science"", ""Pattern Making"", ""Fashion Analytics"", ""Adobe Illustrator"", ""Merchandising"", ""Git""]","[""IoT"", ""Open Source"", ""AI & ML"", ""Assistive Tech""]","[""Civil"", ""IoT""]","[{""name"": ""Autonomous CAD Fashion Navigation System"", ""desc"": ""Real-time path planning and obstacle avoidance pipeline utilizing CAD Fashion and sensor fusion."", ""tech"": [""Adobe Illustrator"", ""Git"", ""CAD Fashion""], ""role"": ""Robotics Engineer""}, {""name"": ""AI-Driven Civil Predictive Analytics Engine"", ""desc"": ""Machine learning pipeline leveraging CAD Fashion for anomaly detection and forecasting in Civil."", ""tech"": [""Git"", ""Merchandising"", ""Pattern Making"", ""CAD Fashion""], ""role"": ""ML Engineer""}]",4,1,"{""repos"": 19, ""commits"": 399, ""stars"": 29, ""followers"": 2, ""following"": 24}",77
550d3980-7d3a-4102-86fa-046f33d46845,Srinivas Chettiar,srinivas_chettiar_803,srinivas_chettiar_803@b2b2h.com,Indian Institute of Technology Madras,IIT Madras,"Chennai, Tamil Nadu",Data Science,4th Year,LOOKING_FOR_TEAM,Data Science student at IIT Madras passionate about Autonomous Vehicles and IoT.,"[""Data Visualization"", ""Hadoop"", ""Python"", ""R"", ""Power BI"", ""Spark"", ""Presentation""]","[""Autonomous Vehicles"", ""IoT"", ""AI & ML""]","[""Product"", ""Automobile""]","[{""name"": ""Cloud-Native Product Security Shield"", ""desc"": ""Zero-trust security monitoring and intrusion detection system using Data Visualization."", ""tech"": [""R"", ""Spark"", ""Data Visualization""], ""role"": ""Cybersecurity Analyst""}]",1,0,"{""repos"": 25, ""commits"": 500, ""stars"": 25, ""followers"": 39, ""following"": 28}",98
b4480ab9-68c4-405e-89c5-4425b42b6a50,Naveen Kulkarni,naveen_kulkarni_52,naveen_kulkarni_52@b2b2h.com,Coimbatore Institute of Technology,CIT,"Coimbatore, Tamil Nadu",Industrial Engineering,3rd Year,OFFLINE,Industrial Engineering student at CIT passionate about Bioinformatics and Cybersecurity.,"[""SQL"", ""Tableau"", ""Arena Simulation"", ""Six Sigma"", ""Problem Solving""]","[""Bioinformatics"", ""Cybersecurity"", ""Embedded Systems"", ""Cloud Native""]","[""Logistics"", ""Design"", ""Cybersecurity""]",[],1,1,"{""repos"": 0, ""commits"": 0, ""stars"": 0, ""followers"": 0, ""following"": 0}",77
1d9b4b3e-c4c0-43ca-8453-f32f9ffec287,Lavanya Rao,lavanya_rao_232,lavanya_rao_232@b2b2h.com,SASTRA Deemed University,SASTRA,"Thanjavur, Tamil Nadu",Cyber Security,1st Year,LOOKING_FOR_TEAM,Cyber Security student at SASTRA passionate about Smart Cities and Assistive Tech.,"[""Python"", ""Ethical Hacking"", ""Network Security"", ""Linux"", ""Cryptography"", ""OWASP"", ""SOC Analysis"", ""Team Leadership"", ""Communication""]","[""Smart Cities"", ""Assistive Tech"", ""Cloud Native"", ""Bioinformatics""]","[""Cloud"", ""AI/ML"", ""Healthcare"", ""Logistics""]",[],1,0,"{""repos"": 5, ""commits"": 125, ""stars"": 22, ""followers"": 17, ""following"": 26}",81
0d7aa2ad-f54e-438f-805a-7cb4ac9fb423,Karthik Banerjee,karthik_banerjee_952,karthik_banerjee_952@b2b2h.com,SASTRA Deemed University,SASTRA,"Thanjavur, Tamil Nadu",Data Science,3rd Year,OPEN_TO_INVITES,Data Science student at SASTRA passionate about Web3 and CleanTech.,"[""Power BI"", ""Data Visualization"", ""Tableau"", ""R"", ""Pandas"", ""Hadoop"", ""SQL"", ""Spark"", ""Communication""]","[""Web3"", ""CleanTech"", ""Open Source"", ""Game Development""]","[""Design"", ""Cybersecurity"", ""Robotics""]",[],3,0,"{""repos"": 23, ""commits"": 598, ""stars"": 43, ""followers"": 47, ""following"": 24}",82
1cca7ff7-949b-4b61-ab87-5e3a12f08e01,Hariharan Murugan,hariharan_murugan_440,hariharan_murugan_440@b2b2h.com,Vellore Institute of Technology,VIT,"Vellore, Tamil Nadu",Agricultural Engineering,1st Year,OFFLINE,Agricultural Engineering student at VIT passionate about Autonomous Vehicles and Cybersecurity.,"[""IoT Sensors"", ""Precision Agriculture"", ""GIS"", ""Soil Mechanics"", ""Team Leadership"", ""Git""]","[""Autonomous Vehicles"", ""Cybersecurity"", ""AR/VR"", ""DevOps"", ""DeepTech""]","[""AgriTech"", ""Mobile"", ""Robotics"", ""Cloud""]","[{""name"": ""Precision AgriTech Simulation Suite"", ""desc"": ""High-fidelity finite element modeling and fluid dynamics analysis platform built with GIS."", ""tech"": [""Team Leadership"", ""Soil Mechanics"", ""IoT Sensors"", ""GIS""], ""role"": ""CAD/CAE Engineer""}]",0,0,"{""repos"": 9, ""commits"": 180, ""stars"": 38, ""followers"": 8, ""following"": 20}",86
2f7aab88-8c56-4ac2-afb3-ea61ddce7899,Srinivas Reddy,srinivas_reddy_134,srinivas_reddy_134@b2b2h.com,Thiagarajar College of Engineering,TCE,"Madurai, Tamil Nadu",Cyber Security,1st Year,OPEN_TO_INVITES,Cyber Security student at TCE passionate about AR/VR and Renewable Energy.,"[""Wireshark"", ""SOC Analysis"", ""Cryptography"", ""Burp Suite"", ""Penetration Testing"", ""Linux"", ""Network Security"", ""OWASP"", ""Presentation"", ""Problem Solving""]","[""AR/VR"", ""Renewable Energy"", ""HealthTech"", ""Blockchain""]","[""Web"", ""Cloud""]","[{""name"": ""Decentralized Cryptography Smart Platform"", ""desc"": ""High-throughput microservices architecture powered by Cryptography for scalable transaction processing."", ""tech"": [""Burp Suite"", ""SOC Analysis"", ""Cryptography""], ""role"": ""Backend Engineer""}]",0,0,"{""repos"": 31, ""commits"": 682, ""stars"": 3, ""followers"": 9, ""following"": 21}",80
bb770a17-7d83-4cbb-aca4-e2a868dafa3e,Sanjana Sengupta,sanjana_sengupta_871,sanjana_sengupta_871@b2b2h.com,PES University,PESU,"Bengaluru, Karnataka",Instrumentation Engineering,3rd Year,OFFLINE,Instrumentation Engineering student at PESU passionate about Renewable Energy and DevOps.,"[""MATLAB"", ""PLC"", ""Arduino"", ""Embedded Systems"", ""Sensors"", ""LabVIEW"", ""DCS"", ""Instrumentation"", ""SCADA"", ""Git""]","[""Renewable Energy"", ""DevOps"", ""HealthTech"", ""IoT"", ""CleanTech""]","[""IoT"", ""Product"", ""Civil""]","[{""name"": ""Cloud-Native Product Security Shield"", ""desc"": ""Zero-trust security monitoring and intrusion detection system using Arduino."", ""tech"": [""DCS"", ""PLC"", ""Instrumentation"", ""Arduino""], ""role"": ""DevOps Engineer""}]",3,0,"{""repos"": 10, ""commits"": 280, ""stars"": 24, ""followers"": 2, ""following"": 39}",77
db9b9a6c-7010-490f-b192-b87384ac6cdb,Jagan Rao,jagan_rao_939,jagan_rao_939@b2b2h.com,Manipal Institute of Technology,Manipal,"Manipal, Karnataka",Electronics & Communication Engineering,4th Year,IN_TEAM,Electronics & Communication Engineering student at Manipal passionate about Cloud Native and Web3.,"[""Embedded C"", ""Verilog"", ""KiCAD"", ""PCB Design"", ""RTOS"", ""ESP32"", ""Presentation"", ""Git""]","[""Cloud Native"", ""Web3"", ""FinTech"", ""Game Development""]","[""Aerospace"", ""Product""]","[{""name"": ""Cloud-Native Aerospace Security Shield"", ""desc"": ""Zero-trust security monitoring and intrusion detection system using Verilog."", ""tech"": [""RTOS"", ""PCB Design"", ""Embedded C"", ""Verilog""], ""role"": ""DevOps Engineer""}]",3,2,"{""repos"": 35, ""commits"": 910, ""stars"": 16, ""followers"": 10, ""following"": 22}",86
4b282682-3a5b-46d9-9de9-e6085fcaf92c,Venkatesh Naidu,venkatesh_naidu_642,venkatesh_naidu_642@b2b2h.com,PES University,PESU,"Bengaluru, Karnataka",Biotechnology,1st Year,LOOKING_FOR_TEAM,Biotechnology student at PESU passionate about Drone Tech and EdTech.,"[""Bioinformatics"", ""Genomics"", ""R"", ""Data Analysis"", ""Presentation"", ""Rapid Prototyping""]","[""Drone Tech"", ""EdTech"", ""Smart Cities"", ""Sustainable Materials""]","[""IoT"", ""Cybersecurity""]",[],3,0,"{""repos"": 0, ""commits"": 0, ""stars"": 0, ""followers"": 0, ""following"": 0}",76
43e5a54e-789c-45a4-8d3a-342e4cd105d1,Chetan Nair,chetan_nair_462,chetan_nair_462@b2b2h.com,BMS College of Engineering,BMSCE,"Bengaluru, Karnataka",Chemical Engineering,1st Year,OPEN_TO_INVITES,Chemical Engineering student at BMSCE passionate about IoT and Embedded Systems.,"[""CHEMCAD"", ""Polymer Chemistry"", ""MATLAB"", ""Chemical Safety"", ""Process Control"", ""Mass Transfer"", ""Team Leadership""]","[""IoT"", ""Embedded Systems"", ""Bioinformatics"", ""CleanTech""]","[""FinTech"", ""Cybersecurity""]",[],3,0,"{""repos"": 9, ""commits"": 144, ""stars"": 2, ""followers"": 53, ""following"": 10}",96
38812e74-0884-4445-9981-78634874951b,Zahir Swaminathan,zahir_swaminathan_591,zahir_swaminathan_591@b2b2h.com,SSN College of Engineering,SSN,"Chennai, Tamil Nadu",Artificial Intelligence & Data Science,3rd Year,OPEN_TO_INVITES,Artificial Intelligence & Data Science student at SSN passionate about Smart Cities and Web3.,"[""Prompt Engineering"", ""R"", ""OpenCV"", ""Feature Engineering"", ""Scikit-Learn"", ""SQL"", ""NLP"", ""Deep Learning"", ""NumPy"", ""Git"", ""Presentation""]","[""Smart Cities"", ""Web3"", ""Embedded Systems""]","[""Robotics"", ""AI/ML"", ""Product""]",[],0,0,"{""repos"": 22, ""commits"": 286, ""stars"": 7, ""followers"": 33, ""following"": 16}",69
bb674ff0-1424-4409-99df-9f0eebde85eb,Sudharshan Krishnan,sudharshan_krishnan_33,sudharshan_krishnan_33@b2b2h.com,PSG College of Technology,PSG Tech,"Coimbatore, Tamil Nadu",Robotics,3rd Year,IN_TEAM,Robotics student at PSG Tech passionate about DevOps and Renewable Energy.,"[""OpenCV"", ""ROS"", ""Gazebo"", ""C++"", ""SolidWorks"", ""Python"", ""Sensor Fusion"", ""Robotics Kinematics"", ""Raspberry Pi"", ""Rapid Prototyping"", ""Git""]","[""DevOps"", ""Renewable Energy"", ""DeepTech""]","[""Product"", ""Civil""]",[],1,0,"{""repos"": 19, ""commits"": 304, ""stars"": 21, ""followers"": 58, ""following"": 5}",72
6750c492-31c8-4aa9-8d43-05cfda6f0f44,Swetha Krishnan,swetha_krishnan_956,swetha_krishnan_956@b2b2h.com,BMS College of Engineering,BMSCE,"Bengaluru, Karnataka",Fashion Technology,1st Year,OPEN_TO_INVITES,Fashion Technology student at BMSCE passionate about DeepTech and DevOps.,"[""Textile Science"", ""Adobe Illustrator"", ""Garment Manufacturing"", ""Merchandising"", ""CAD Fashion"", ""Fashion Analytics"", ""CLO 3D"", ""Git"", ""Presentation""]","[""DeepTech"", ""DevOps"", ""IoT""]","[""Healthcare"", ""Mobile""]",[],0,0,"{""repos"": 0, ""commits"": 0, ""stars"": 0, ""followers"": 0, ""following"": 0}",84
89d8fc5d-e5fd-43e4-9fa2-b97feeb783d5,Venkatesh Natarajan,venkatesh_natarajan_499,venkatesh_natarajan_499@b2b2h.com,SASTRA Deemed University,SASTRA,"Thanjavur, Tamil Nadu",Civil Engineering,1st Year,LOOKING_FOR_TEAM,Civil Engineering student at SASTRA passionate about IoT and Generative AI.,"[""Primavera"", ""Revit"", ""Surveying"", ""Structural Analysis"", ""Presentation"", ""Problem Solving""]","[""IoT"", ""Generative AI"", ""SpaceTech"", ""Drone Tech"", ""Renewable Energy""]","[""Automobile"", ""Logistics""]","[{""name"": ""AI-Driven Logistics Predictive Analytics Engine"", ""desc"": ""Machine learning pipeline leveraging Primavera for anomaly detection and forecasting in Logistics."", ""tech"": [""Presentation"", ""Surveying"", ""Primavera""], ""role"": ""ML Engineer""}, {""name"": ""IoT-Based Logistics Monitoring Mesh"", ""desc"": ""Distributed telemetry network with embedded sensors for real-time Logistics data analysis."", ""tech"": [""Revit"", ""Problem Solving""], ""role"": ""Embedded Systems Developer""}]",0,0,"{""repos"": 5, ""commits"": 50, ""stars"": 46, ""followers"": 17, ""following"": 5}",70
aff604cd-f7da-4db8-84b1-9a8b7025294f,Nikhil Soundararajan,nikhil_soundararajan_194,nikhil_soundararajan_194@b2b2h.com,SASTRA Deemed University,SASTRA,"Thanjavur, Tamil Nadu",Information Technology,3rd Year,LOOKING_FOR_MEMBERS,Information Technology student at SASTRA passionate about DevOps and HealthTech.,"[""MongoDB"", ""Firebase"", ""Vue.js"", ""DevOps"", ""MySQL"", ""Docker"", ""HTML/CSS"", ""JavaScript"", ""Problem Solving""]","[""DevOps"", ""HealthTech"", ""IoT"", ""Renewable Energy""]","[""Aerospace"", ""EdTech"", ""Biotech"", ""AgriTech""]",[],2,0,"{""repos"": 20, ""commits"": 400, ""stars"": 44, ""followers"": 36, ""following"": 34}",71
8ad6c823-a9c7-4460-aa3b-8594a99e72f2,Venkatesh Swaminathan,venkatesh_swaminathan_732,venkatesh_swaminathan_732@b2b2h.com,Coimbatore Institute of Technology,CIT,"Coimbatore, Tamil Nadu",Aerospace Engineering,3rd Year,LOOKING_FOR_TEAM,Aerospace Engineering student at CIT passionate about Sustainable Materials and Wearable Devices.,"[""Aerodynamics"", ""Flight Mechanics"", ""Propulsion Systems"", ""SolidWorks"", ""CFD"", ""Problem Solving""]","[""Sustainable Materials"", ""Wearable Devices"", ""Smart Cities"", ""Cybersecurity""]","[""EdTech"", ""Biotech""]",[],4,0,"{""repos"": 5, ""commits"": 90, ""stars"": 17, ""followers"": 39, ""following"": 26}",77
4a592bb5-0eb1-4432-9361-7200f4085604,Farhan Mukherjee,farhan_mukherjee_885,farhan_mukherjee_885@b2b2h.com,Coimbatore Institute of Technology,CIT,"Coimbatore, Tamil Nadu",Biotechnology,4th Year,LOOKING_FOR_TEAM,Biotechnology student at CIT passionate about CleanTech and Generative AI.,"[""CRISPR Design"", ""Bioprocess Engineering"", ""Python"", ""Genomics"", ""R"", ""Biostatistics"", ""PyMOL"", ""Git"", ""Problem Solving""]","[""CleanTech"", ""Generative AI"", ""DevOps"", ""Drone Tech"", ""Autonomous Vehicles""]","[""Logistics"", ""CleanTech""]",[],1,0,"{""repos"": 30, ""commits"": 690, ""stars"": 50, ""followers"": 48, ""following"": 5}",93
47a94596-24f8-4c7c-9961-3337e72d1feb,Swetha Raghavan,swetha_raghavan_985,swetha_raghavan_985@b2b2h.com,Thiagarajar College of Engineering,TCE,"Madurai, Tamil Nadu",Fashion Technology,3rd Year,OFFLINE,Fashion Technology student at TCE passionate about AI & ML and AgriTech.,"[""Adobe Illustrator"", ""Garment Manufacturing"", ""Merchandising"", ""Fashion Analytics"", ""Pattern Making"", ""CAD Fashion"", ""Textile Science"", ""Presentation"", ""Team Leadership""]","[""AI & ML"", ""AgriTech"", ""Smart Cities""]","[""Healthcare"", ""AI/ML"", ""EdTech"", ""AgriTech""]","[{""name"": ""Cloud-Native AgriTech Security Shield"", ""desc"": ""Zero-trust security monitoring and intrusion detection system using Merchandising."", ""tech"": [""Pattern Making"", ""CAD Fashion"", ""Merchandising""], ""role"": ""DevOps Engineer""}, {""name"": ""NextGen Healthcare Mobile Assistant"", ""desc"": ""Cross-platform mobile application built using Merchandising to streamline workflow management in Healthcare."", ""tech"": [""Pattern Making"", ""CAD Fashion"", ""Merchandising""], ""role"": ""UI/UX Designer""}]",0,0,"{""repos"": 4, ""commits"": 96, ""stars"": 0, ""followers"": 31, ""following"": 4}",98
e2cd9ecd-2a7e-47a0-a70f-5b6c97586fa9,Pradeep Malhotra,pradeep_malhotra_874,pradeep_malhotra_874@b2b2h.com,SSN College of Engineering,SSN,"Chennai, Tamil Nadu",Mechanical Engineering,4th Year,LOOKING_FOR_TEAM,Mechanical Engineering student at SSN passionate about Cybersecurity and EdTech.,"[""Fusion 360"", ""FEA"", ""Thermodynamics"", ""CNC Programming"", ""CFD"", ""MATLAB"", ""3D Printing"", ""Fluid Mechanics"", ""Communication"", ""Presentation""]","[""Cybersecurity"", ""EdTech"", ""Game Development"", ""FinTech""]","[""Logistics"", ""Mobile""]","[{""name"": ""IoT-Based Logistics Monitoring Mesh"", ""desc"": ""Distributed telemetry network with embedded sensors for real-time Logistics data analysis."", ""tech"": [""Communication"", ""Fluid Mechanics"", ""Fusion 360""], ""role"": ""IoT Specialist""}]",0,0,"{""repos"": 17, ""commits"": 187, ""stars"": 45, ""followers"": 18, ""following"": 18}",68
2fbfa86f-52f2-4cd0-a0d9-623b6209eccd,Yamini Gowda,yamini_gowda_745,yamini_gowda_745@b2b2h.com,Government College of Technology,GCT,"Coimbatore, Tamil Nadu",Data Science,2nd Year,LOOKING_FOR_MEMBERS,Data Science student at GCT passionate about Robotics and Open Source.,"[""SQL"", ""Hadoop"", ""Spark"", ""Statistical Modeling"", ""Team Leadership""]","[""Robotics"", ""Open Source"", ""Autonomous Vehicles""]","[""Automobile"", ""AI/ML"", ""Logistics"", ""AgriTech""]","[{""name"": ""AI-Driven Logistics Predictive Analytics Engine"", ""desc"": ""Machine learning pipeline leveraging SQL for anomaly detection and forecasting in Logistics."", ""tech"": [""Spark"", ""Team Leadership"", ""Hadoop"", ""Statistical Modeling"", ""SQL""], ""role"": ""ML Engineer""}, {""name"": ""NextGen Automobile Mobile Assistant"", ""desc"": ""Cross-platform mobile application built using Spark to streamline workflow management in Automobile."", ""tech"": [""Spark"", ""SQL""], ""role"": ""UI/UX Designer""}]",0,0,"{""repos"": 4, ""commits"": 52, ""stars"": 38, ""followers"": 15, ""following"": 22}",84
ceb57173-b7f5-48a0-998f-44a39197a8ac,Saravanan Naidu,saravanan_naidu_739,saravanan_naidu_739@b2b2h.com,Manipal Institute of Technology,Manipal,"Manipal, Karnataka",Mechanical Engineering,4th Year,OFFLINE,Mechanical Engineering student at Manipal passionate about Open Source and Cloud Native.,"[""Fluid Mechanics"", ""GD&T"", ""AutoCAD"", ""CATIA"", ""Problem Solving""]","[""Open Source"", ""Cloud Native"", ""Game Development""]","[""Automobile"", ""Design"", ""IoT"", ""Mechanical""]",[],0,0,"{""repos"": 31, ""commits"": 620, ""stars"": 17, ""followers"": 14, ""following"": 38}",77
f37400af-de93-44f8-b68e-61e1a07cbf84,Srinivas Sengupta,srinivas_sengupta_828,srinivas_sengupta_828@b2b2h.com,BMS College of Engineering,BMSCE,"Bengaluru, Karnataka",Chemical Engineering,2nd Year,IN_TEAM,Chemical Engineering student at BMSCE passionate about Cloud Native and Web3.,"[""CHEMCAD"", ""Heat Transfer"", ""Polymer Chemistry"", ""Process Control"", ""Reaction Engineering"", ""Fluid Mechanics"", ""Communication""]","[""Cloud Native"", ""Web3"", ""Autonomous Vehicles"", ""Game Development"", ""IoT""]","[""EdTech"", ""Biotech"", ""Automobile"", ""Logistics""]","[{""name"": ""AI-Driven Biotech Predictive Analytics Engine"", ""desc"": ""Machine learning pipeline leveraging Polymer Chemistry for anomaly detection and forecasting in Biotech."", ""tech"": [""Fluid Mechanics"", ""Reaction Engineering"", ""Heat Transfer"", ""Polymer Chemistry""], ""role"": ""ML Engineer""}]",1,1,"{""repos"": 29, ""commits"": 667, ""stars"": 32, ""followers"": 11, ""following"": 38}",83
c5644ec7-56a1-4c47-9050-b7704cf711bd,Tanvi Joshi,tanvi_joshi_907,tanvi_joshi_907@b2b2h.com,SRM Institute of Science and Technology,SRM,"Kattankulathur, Tamil Nadu",Computer Science Engineering,2nd Year,LOOKING_FOR_TEAM,Computer Science Engineering student at SRM passionate about Web3 and Cybersecurity.,"[""React"", ""System Design"", ""Redis"", ""Java"", ""C++"", ""TypeScript"", ""Git"", ""Presentation""]","[""Web3"", ""Cybersecurity"", ""Cloud Native""]","[""Robotics"", ""Automobile"", ""Aerospace"", ""Cloud""]",[],3,0,"{""repos"": 24, ""commits"": 672, ""stars"": 38, ""followers"": 41, ""following"": 8}",91
25444a13-cd34-4765-9746-ff99a1521325,Harini Venkataraman,harini_venkataraman_982,harini_venkataraman_982@b2b2h.com,SRM Institute of Science and Technology,SRM,"Kattankulathur, Tamil Nadu",Biomedical Engineering,4th Year,IN_TEAM,Biomedical Engineering student at SRM passionate about Open Source and Autonomous Vehicles.,"[""Arduino"", ""MATLAB"", ""SolidWorks"", ""Medical Imaging"", ""LabVIEW"", ""DICOM"", ""Team Leadership""]","[""Open Source"", ""Autonomous Vehicles"", ""Bioinformatics""]","[""Biotech"", ""Robotics"", ""CleanTech"", ""Logistics""]","[{""name"": ""AI-Driven CleanTech Predictive Analytics Engine"", ""desc"": ""Machine learning pipeline leveraging SolidWorks for anomaly detection and forecasting in CleanTech."", ""tech"": [""MATLAB"", ""SolidWorks""], ""role"": ""ML Engineer""}, {""name"": ""Cloud-Native Logistics Security Shield"", ""desc"": ""Zero-trust security monitoring and intrusion detection system using Arduino."", ""tech"": [""SolidWorks"", ""Medical Imaging"", ""Team Leadership"", ""Arduino""], ""role"": ""Cybersecurity Analyst""}]",0,0,"{""repos"": 0, ""commits"": 0, ""stars"": 0, ""followers"": 0, ""following"": 0}",98
9819149e-0509-4b74-a86f-7975147d2768,Utkarsh Natarajan,utkarsh_natarajan_541,utkarsh_natarajan_541@b2b2h.com,SASTRA Deemed University,SASTRA,"Thanjavur, Tamil Nadu",Cyber Security,3rd Year,LOOKING_FOR_TEAM,Cyber Security student at SASTRA passionate about AgriTech and AR/VR.,"[""Python"", ""Wireshark"", ""Penetration Testing"", ""Burp Suite"", ""OWASP"", ""Metasploit"", ""Team Leadership"", ""Presentation""]","[""AgriTech"", ""AR/VR"", ""Drone Tech"", ""Blockchain""]","[""Healthcare"", ""Cloud""]","[{""name"": ""Decentralized Python Smart Platform"", ""desc"": ""High-throughput microservices architecture powered by Python for scalable transaction processing."", ""tech"": [""Python"", ""OWASP""], ""role"": ""Full Stack Developer""}, {""name"": ""Autonomous Wireshark Navigation System"", ""desc"": ""Real-time path planning and obstacle avoidance pipeline utilizing Wireshark and sensor fusion."", ""tech"": [""Burp Suite"", ""Penetration Testing"", ""OWASP"", ""Wireshark""], ""role"": ""AI Developer""}]",4,0,"{""repos"": 10, ""commits"": 130, ""stars"": 28, ""followers"": 58, ""following"": 29}",83
73959e1f-79e1-4754-a8eb-88b8c30b76cb,Jaya Sundaram,jaya_sundaram_295,jaya_sundaram_295@b2b2h.com,Thiagarajar College of Engineering,TCE,"Madurai, Tamil Nadu",Fashion Technology,1st Year,LOOKING_FOR_MEMBERS,Fashion Technology student at TCE passionate about AgriTech and Embedded Systems.,"[""CLO 3D"", ""Merchandising"", ""CAD Fashion"", ""Pattern Making"", ""Git""]","[""AgriTech"", ""Embedded Systems"", ""Game Development"", ""Sustainable Materials""]","[""AI/ML"", ""CleanTech"", ""Mobile"", ""Automobile""]","[{""name"": ""Decentralized CAD Fashion Smart Platform"", ""desc"": ""High-throughput microservices architecture powered by CAD Fashion for scalable transaction processing."", ""tech"": [""Git"", ""CLO 3D"", ""CAD Fashion""], ""role"": ""Full Stack Developer""}]",1,0,"{""repos"": 17, ""commits"": 272, ""stars"": 16, ""followers"": 32, ""following"": 11}",83
